Date/Time,TEST_OFFICE_0:Zone Lights Electricity Energy [J](Hourly),TEST_OFFICE_0:Zone Electric Equipment Electricity Energy [J](Hourly),FAN COIL WITH CONST FAN VAR FLUID FLOW - FAN:Fan Electricity Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electricity Energy [J](Hourly),CHILLER ELECTRIC EIR 1:Chiller Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 2:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 3:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electricity Energy [J](Hourly) 
 09/10  05:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5464695.933387889,443982.5100044538,1187390.8030090376,0.0 
 09/10  06:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5389304.639582097,443978.9758033481,1187283.6464630323,0.0 
 09/10  07:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5299439.820612336,443974.8433274437,1187152.9795130708,0.0 
 09/10  08:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5222946.01107898,443972.91703216964,1187039.3105978111,0.0 
 09/10  09:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5193443.089343656,443972.40308256494,1187000.1784840778,0.0 
 09/10  10:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5235114.1892243065,443973.0114675927,1187069.614915103,0.0 
 09/10  11:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5331208.469121903,443975.8742445068,1187215.180360985,0.0 
 09/10  12:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5464046.7500349125,443982.11441229127,1187404.5366376461,0.0 
 09/10  13:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5586483.388168845,443988.11008102295,1187561.3101105192,0.0 
 09/10  14:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5656426.975110428,443991.95081628195,1187628.8871978766,0.0 
 09/10  15:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5637001.983903766,443992.01302470866,1187561.799390766,0.0 
 09/10  16:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5543414.529593181,443988.42108740454,1187402.7542842985,0.0 
 09/10  17:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5430390.385378358,443983.3666866668,1187235.792692707,0.0 
 09/10  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5326993.423030697,443978.28102051537,1187096.831092658,0.0 
 09/10  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5239531.504090437,443974.12618620007,1186987.2161395017,0.0 
 09/10  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5172871.357778332,443972.5319762548,1186910.6599524552,0.0 
 09/10  21:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5160392.144454625,443972.0759283094,1186924.1037673308,0.0 
 09/10  22:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5197308.182242461,443972.40130807046,1187013.455372951,0.0 
 09/10  23:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5276039.709774436,443973.44602456054,1187163.727841224,0.0 
 09/10  24:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,5377374.7040095115,443976.71238971205,1187338.6793040528,0.0 
 09/11  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5449462.279151682,443980.0738288243,1187443.6920293253,0.0 
 09/11  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5479337.028281171,443981.56540775625,1187481.8379250374,0.0 
 09/11  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5490711.535232361,443982.0597239651,1187499.4808040403,0.0 
 09/11  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5486199.295262985,443981.85857916466,1187492.8654200933,0.0 
 09/11  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5417295.123593042,443979.0657464379,1187376.8618496964,0.0 
 09/11  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5284845.450783256,443974.1185594967,1187155.4592985907,0.0 
 09/11  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,5315258.0775478855,443980.7013008954,1186973.9803847906,15391.39722165352 
 09/11  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,5135105.69856039,443973.4755187018,1186735.3884832247,10009.300533329211 
 09/11  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4965085.414296521,443969.2850909472,1186550.4274793023,2356.421408073342 
 09/11  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4929728.41151741,443969.03826997406,1186444.619774535,1916.9336415456805 
 09/11  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4879054.63819306,443967.8540022134,1186260.645963214,1583.5728682513943 
 09/11  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4844743.852168408,443966.86081189476,1186148.7618398233,1203.2822955814122 
 09/11  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,204740.87770730196,4849603.309328703,443967.0019817613,1186224.4447504526,1751.9153498659105 
 09/11  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,4905754.931755571,443968.29331424355,1186432.1361898663,129.33211608125083 
 09/11  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5053058.925610419,443970.4708737531,1186718.90833554,0.0 
 09/11  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5194160.048389476,443972.533866152,1186961.530315258,0.0 
 09/11  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5273159.740410475,443973.8700004791,1187082.3116689115,0.0 
 09/11  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,204740.87770730196,5271459.785697343,443973.73022385006,1187089.4409780612,1058.1536268251018 
 09/11  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5240135.202654059,443973.1170930186,1187049.588791511,4122.835672241434 
 09/11  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5188172.355462852,443972.3604222404,1186962.4328712823,4604.933657098815 
 09/11  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5118854.18191055,443971.3476643184,1186843.9827123703,7062.661772271747 
 09/11  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5050804.566089123,443970.3162444135,1186730.159520241,7490.432174671761 
 09/11  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,4906776.41974698,443967.4484266451,1186597.5404918883,0.0 
 09/11  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4880679.5993067995,443966.3258747575,1186608.8434319487,0.0 
 09/12  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4883477.438355916,443966.15173873934,1186640.7568120952,0.0 
 09/12  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4900486.403634346,443966.24181929394,1186692.2262737674,0.0 
 09/12  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4942559.118691957,443966.7412217521,1186784.8390431334,0.0 
 09/12  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4991382.4630832765,443967.41752257466,1186879.3812335539,0.0 
 09/12  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5027797.405073738,443967.97061609436,1186942.952131389,0.0 
 09/12  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5053910.325439854,443968.39725309977,1186984.2755089581,0.0 
 09/12  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730193,5238061.222573195,443973.0156146897,1187074.6352207907,14002.942834285272 
 09/12  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,5267192.314638118,443973.2724313068,1187124.8782655122,7197.4288236598595 
 09/12  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5322398.95414041,443974.83346096636,1187212.2349520961,0.0 
 09/12  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5455488.672449065,443981.95407794596,1187357.702949131,0.0 
 09/12  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5622580.378140031,448251.909216484,1187525.9927436982,0.0 
 09/12  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,205443.29649166836,6055931.900074899,454210.84300968936,1187749.360565889,0.0 
 09/12  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,232552.33236928322,6414535.076188927,455058.0156974811,1187865.0615279262,0.0 
 09/12  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,364498.97484320885,7024421.495570871,455630.4423522302,1187868.6606294874,0.0 
 09/12  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,497833.3344214682,7289121.888128927,455306.90876443195,1187868.6606294874,0.0 
 09/12  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,491826.3308945587,7099285.328724431,454421.2884791976,1187842.2491069788,0.0 
 09/12  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,460844.2493350444,6908903.22253609,453570.3396321813,1187723.5215051356,0.0 
 09/12  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,247467.32121615153,6130271.573220832,452904.5689823553,1187502.9288362,0.0 
 09/12  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5709737.046992732,450271.3901834073,1187438.9660351072,0.0 
 09/12  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5750817.3463676,444000.65388303646,1187559.3372226579,0.0 
 09/12  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5771897.27315991,443999.81162118283,1187665.101977839,0.0 
 09/12  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5780456.199784299,443998.58165153186,1187747.6074071403,0.0 
 09/12  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5803006.9616758,443999.5139303435,1187782.0713496802,0.0 
 09/12  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5807490.81849782,444000.34185623395,1187760.5378819262,0.0 
 09/13  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5759305.804401796,443998.028318886,1187704.3929814615,0.0 
 09/13  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5700903.393825992,443994.96817984135,1187645.6730149877,0.0 
 09/13  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5630945.161551965,443991.51387666457,1187563.7926512402,0.0 
 09/13  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5538612.171965313,443987.1048771079,1187444.6331613685,0.0 
 09/13  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5454942.426666465,443982.8937141226,1187341.6365929514,0.0 
 09/13  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5394436.718606277,443979.66017722286,1187272.750046868,0.0 
 09/13  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5488403.039271088,443987.4825361393,1187274.3383791635,11230.409689437405 
 09/13  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,5498751.217927136,443986.7859356144,1187321.772634599,5477.700847785346 
 09/13  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5601939.023300589,443991.93463587295,1187447.5693480037,0.0 
 09/13  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5792232.79574166,446544.6582588135,1187621.9270050167,0.0 
 09/13  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,206156.06198258343,6078183.3496035505,454072.26825313224,1187801.455783707,0.0 
 09/13  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,244193.48483132911,6525803.405613195,454776.0747120866,1187868.6606294874,0.0 
 09/13  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,287594.8852478082,6743259.0412923815,455407.3601901,1187868.6606294874,0.0 
 09/13  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,440358.8432541771,7113992.273667496,455535.7274265006,1187868.6606294874,0.0 
 09/13  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,603714.3463033609,7263153.48380582,455142.66087434336,1187836.9079596584,0.0 
 09/13  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,516335.04267851944,6935446.392067986,454542.2154740499,1187611.1880872436,0.0 
 09/13  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,501756.1768877629,6772289.533071372,453987.5655097726,1187457.2785224342,0.0 
 09/13  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,263696.92763218866,5992527.299241053,453451.4546208219,1187202.2506493086,0.0 
 09/13  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5446354.052929439,451821.45469042996,1187010.626741068,0.0 
 09/13  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5386029.236578817,443985.9610997457,1186972.8422630946,0.0 
 09/13  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5344377.334823559,443982.1526364876,1186990.9364619448,0.0 
 09/13  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5314787.986316483,443979.0570963437,1187020.9638010177,0.0 
 09/13  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5322629.794269797,443978.83145311126,1187058.749008759,0.0 
 09/13  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5348853.758222415,443980.055107842,1187097.681272553,0.0 
 09/14  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5337879.555572003,443979.0296334425,1187103.7677905469,0.0 
 09/14  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5307452.611866193,443977.21843013854,1187075.671684146,0.0 
 09/14  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5246164.632886716,443974.3267023425,1186993.2805473069,0.0 
 09/14  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5145061.507432371,443972.0805225018,1186866.6260741684,0.0 
 09/14  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4955417.024794496,443968.03970889223,1186675.1922169868,0.0 
 09/14  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,4870663.692195345,443966.85169416666,1186511.30980663,0.0 
 09/14  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,4950077.383081116,443969.3000451953,1186495.3259924809,11131.250932259854 
 09/14  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,4985705.166576011,443969.55024236994,1186595.38885385,5089.540331439624 
 09/14  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5107724.553805274,443971.74511285865,1186765.1511372544,0.0 
 09/14  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5311372.434303858,446476.0691414668,1187000.205786091,0.0 
 09/14  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5502367.654718336,453487.9587436921,1187218.1757918263,0.0 
 09/14  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,228971.84208601224,5900638.4409760125,454110.56305993604,1187455.4086594416,0.0 
 09/14  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,277203.1290211612,6191360.7988987295,454778.31888436526,1187626.786488157,0.0 
 09/14  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,390428.67209588207,6541209.0679440675,455158.5727597171,1187761.225772425,0.0 
 09/14  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,449783.51982221554,7095339.908087962,455115.96326324856,1187836.554131842,0.0 
 09/14  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,448691.51599026634,7091402.076994729,454824.3169001282,1187697.8911157493,0.0 
 09/14  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,405321.09719091066,6778084.545420368,454197.78521510237,1187504.5465379304,0.0 
 09/14  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,250440.35437050773,5855481.057464818,453353.90227926214,1187180.7935215747,0.0 
 09/14  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5370507.000815309,450346.2274276123,1186973.4642384,0.0 
 09/14  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,5324072.726670031,443981.47161536285,1186940.519587792,0.0 
 09/14  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5266943.215642642,443977.26595592196,1186920.0353037382,0.0 
 09/14  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,5205735.31494611,443973.6088905167,1186888.1747586501,0.0 
 09/14  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5184670.668894072,443973.00019464595,1186883.823957537,0.0 
 09/14  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5192148.301176767,443973.05802691856,1186903.1394277639,0.0 
 09/15  01:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5182801.620161064,443972.74400097877,1186910.0073814231,0.0 
 09/15  02:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5157251.207484964,443972.1752287562,1186891.6983076935,0.0 
 09/15  03:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5132313.559763145,443971.6106927673,1186874.4491436938,0.0 
 09/15  04:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5119322.4066755725,443971.20944890566,1186878.8918288855,0.0 
 09/15  05:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,5107404.017341026,443970.8691101241,1186879.1669178512,0.0 
 09/15  06:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5095173.864174706,443970.5593173088,1186874.4356047462,0.0 
 09/15  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,5219941.221498627,443974.0908617357,1186924.0809732697,11511.239565435382 
 09/15  08:00:00,1464436.5388023537,1260302.960666268,1026868.9694648555,204740.87770730196,5246346.882990832,443974.0970327644,1186983.9824740037,7010.849516158501 
 09/15  09:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5315981.498356872,443977.6882034189,1187075.1916207157,0.0 
 09/15  10:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5449979.898019905,443985.64018937113,1187195.8512223281,0.0 
 09/15  11:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,204740.87770730196,5613039.162285871,451690.26569002087,1187336.175891672,0.0 
 09/15  12:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,222567.9426465241,5966661.1553668855,454709.4416912948,1187478.819686974,0.0 
 09/15  13:00:00,4393309.616407061,2520605.921332536,1026868.9694648555,267415.0333340476,6173068.6945482455,455531.88384753437,1187503.2574522814,0.0 
 09/15  14:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,423980.88178956835,6543948.761611715,455941.3418787025,1187504.3976957556,0.0 
 09/15  15:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,586168.5228232744,6691603.011829384,455563.61997261894,1187376.240721626,0.0 
 09/15  16:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,663785.0143493512,6616589.153104075,454557.7878961293,1187152.6059502317,0.0 
 09/15  17:00:00,4393309.616407061,2835681.661499103,1026868.9694648555,588144.802128496,6350293.68260586,453332.75240949093,1186892.9421441294,0.0 
 09/15  18:00:00,3417018.5905388244,2520605.921332536,1026868.9694648555,273640.10428196425,5535644.852588428,452070.05687229667,1186492.1773134023,0.0 
 09/15  19:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,4989841.80777526,378335.98745738546,1186168.2956990805,0.0 
 09/15  20:00:00,2440727.5646705893,1890454.440999402,1026868.9694648555,204740.87770730196,4961783.10739243,305400.14425091504,1186109.3570537008,0.0 
 09/15  21:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,4927032.256732123,305397.1740058943,1186190.8135050128,0.0 
 09/15  22:00:00,1464436.5388023537,1575378.7008328347,1026868.9694648555,204740.87770730196,4893360.736164383,305394.27652253275,1186228.7825335937,0.0 
 09/15  23:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,4883176.128687971,374680.09270446893,1186189.2451920689,0.0 
 09/15  24:00:00,244072.75646705893,1260302.960666268,1026868.9694648555,204740.87770730196,4694113.185975998,443961.2057570702,1186008.0384519727,0.0 
 09/16  01:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443958.59655669535,1185780.7129248756,0.0 
 09/16  02:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,196194.51399104713,1185456.618557091,0.0 
 09/16  03:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,3305252.1800672743,134089.28289512766,839532.3840061174,0.0 
 09/16  04:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,2333119.1859298404,96665.70734689885,592533.9834614283,0.0 
 09/16  05:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,2333119.1859298404,93063.53272051382,592483.2163629808,0.0 
 09/16  06:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,2333119.1859298404,93669.15682150984,592475.9729804874,0.0 
 09/16  07:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,3257055.511907255,140492.8496942261,822950.9223727897,8025.352620778893 
 09/16  08:00:00,488145.51293411787,1260302.960666268,1026868.9694648555,204740.87770730196,4018149.7091013924,162261.98542160986,1020576.3020190462,5743.966123819624 
 09/16  09:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4666238.371859681,192737.5959849162,1185366.2193221417,1509.4075193388353 
 09/16  10:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4666238.371859681,192739.01057788782,1185472.4013366685,407.69927533563356 
 09/16  11:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4666238.371859681,192741.19520579206,1185496.4857217805,0.0 
 09/16  12:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4471811.773032194,184831.0214182832,1136061.3340040923,0.0 
 09/16  13:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4266700.55726516,162274.81648658658,1119507.7381786085,0.0 
 09/16  14:00:00,2440727.5646705893,1575378.7008328347,1026868.9694648555,204740.87770730196,4775845.41113531,164362.15412343031,1185372.2700194414,0.0 
 09/16  15:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,204740.87770730196,4809856.722820447,166381.50857388397,1185435.4007318164,0.0 
 09/16  16:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,221696.2915793237,4959981.435704593,192366.46643114265,1185599.3185363004,0.0 
 09/16  17:00:00,732218.2694011768,1102765.0905829843,1026868.9694648555,211503.79471944674,4879219.425107912,195911.24055810407,1185666.788566392,0.0 
 09/16  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4563410.770082552,181407.5694509634,1185621.6286810082,0.0 
 09/16  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203906.9570171139,1185599.4327540793,0.0 
 09/16  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203902.74247025567,1185546.4492910337,0.0 
 09/16  21:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203898.73763486557,1185492.2173050623,0.0 
 09/16  22:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203895.49554727704,1185464.3838354982,0.0 
 09/16  23:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203892.65427204157,1185439.6298903828,0.0 
 09/16  24:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203890.3463993361,1185433.4911454052,0.0 
 09/17  01:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203888.5058518287,1185431.5776952498,0.0 
 09/17  02:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203886.9546098058,1185437.6908601085,0.0 
 09/17  03:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203885.21259792653,1185427.5336941709,0.0 
 09/17  04:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203883.37983237664,1185404.0020782899,0.0 
 09/17  05:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,203881.24450062856,1185365.2320106577,0.0 
 09/17  06:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4407002.906756366,188607.10967236647,1119458.069774088,0.0 
 09/17  07:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,189676.02081558222,1185279.728258581,0.0 
 09/17  08:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,189676.31008396889,1185321.4575614608,0.0 
 09/17  09:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,189680.84035802944,1185413.6132738125,0.0 
 09/17  10:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,189686.52919871482,1185497.318615983,0.0 
 09/17  11:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,189691.68764552282,1185543.0407008422,0.0 
 09/17  12:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,189695.67173894856,1185588.3141831192,0.0 
 09/17  13:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,189699.77847416908,1185635.1952922044,0.0 
 09/17  14:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,189704.71701771423,1185679.268174692,0.0 
 09/17  15:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4687121.339186084,189710.56709785876,1185773.7381849352,0.0 
 09/17  16:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4824148.537891297,232093.9943039238,1185914.852269305,0.0 
 09/17  17:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4798916.398752969,443965.521444693,1186047.5602586726,0.0 
 09/17  18:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4765810.503728421,443964.54393301334,1186003.3456462664,0.0 
 09/17  19:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4697961.267426645,443962.51960549894,1185905.4440654533,0.0 
 09/17  20:00:00,244072.75646705893,945227.220499701,1026868.9694648555,204740.87770730196,4666238.371859681,443960.65870785346,1185791.668506942,0.0 
