Date/Time,TEST_OFFICE_0:Zone Lights Electricity Energy [J](Hourly),TEST_OFFICE_0:Zone Electric Equipment Electricity Energy [J](Hourly),PARALLEL PIU ELEC RHT FAN:Fan Electricity Energy [J](Hourly),FAN VARIABLE VOLUME 1:Fan Electricity Energy [J](Hourly),PARALLEL PIU ELEC RHT COIL:Heating Coil Electricity Energy [J](Hourly),CHILLER ELECTRIC EIR 1:Chiller Electricity Energy [J](Hourly),BOILER HOT WATER 1:Boiler NaturalGas Energy [J](Hourly),PUMP VARIABLE SPEED 2:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 3:Pump Electricity Energy [J](Hourly),PUMP VARIABLE SPEED 1:Pump Electricity Energy [J](Hourly) 
 07/22  17:00:00,732218.2694011768,1102765.0905829843,0.0,258816.3578959431,0.0,2509172.1321008527,0.0,80345.31210091714,633111.6058313966,0.0 
 07/22  18:00:00,244072.75646705893,945227.220499701,0.0,221074.21342955003,0.0,2493508.2946205814,0.0,62174.91678649465,633018.4936888975,0.0 
 07/22  19:00:00,244072.75646705893,945227.220499701,604123.0684499261,112267.51090101532,0.0,666423.0701823304,0.0,11766.139814151458,632728.7361297238,0.0 
 07/22  20:00:00,244072.75646705893,945227.220499701,345213.1819713863,110785.63290393612,0.0,508453.05576128385,0.0,9390.571937207189,632649.860693119,0.0 
 07/22  21:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,422425.97156123683,0.0,8094.184158913685,632621.5501093081,0.0 
 07/22  22:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,341581.3633156233,0.0,6771.592076540545,632595.9363482993,0.0 
 07/22  23:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,284289.3698131914,0.0,5849.096187493978,632571.8541528152,0.0 
 07/22  24:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,245060.20775709688,0.0,5227.6661883057095,632554.0777211474,0.0 
 07/23  01:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,205494.83450152737,0.0,4529.970617415514,632535.3778564205,0.0 
 07/23  02:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,184324.88923828796,0.0,4194.60538755564,632525.326741242,0.0 
 07/23  03:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,180654.6507856262,0.0,4194.550538946045,632525.1830925377,0.0 
 07/23  04:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,178563.45913506852,0.0,4194.519290082484,632525.104538318,0.0 
 07/23  05:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,186958.76920487243,0.0,4405.0020259921985,632533.1952423194,0.0 
 07/23  06:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,199641.37008435695,0.0,4655.059074473464,632543.9680378537,0.0 
 07/23  07:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,214523.02418438336,0.0,4918.938351943109,632555.5232321448,0.0 
 07/23  08:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,291952.4789641458,0.0,6429.9633924085265,632593.0661605002,0.0 
 07/23  09:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,421562.4066696954,0.0,8546.405156548157,632649.4829755814,0.0 
 07/23  10:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,564111.751165962,0.0,10452.7748842101,632730.1415277093,0.0 
 07/23  11:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,695811.2803737354,0.0,11939.25814850833,632822.116512031,0.0 
 07/23  12:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,816403.7804835594,0.0,12998.244921153057,632922.515545254,0.0 
 07/23  13:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,947017.0503211577,0.0,14000.184822313127,633027.0448676047,0.0 
 07/23  14:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,992131.171504227,0.0,14201.692738497464,633044.8317363657,0.0 
 07/23  15:00:00,244072.75646705893,945227.220499701,345213.1819713863,114205.63181954232,0.0,1161682.7330468798,0.0,16938.496353069502,633020.1883553297,0.0 
 07/23  16:00:00,244072.75646705893,945227.220499701,0.0,123617.00505650684,0.0,1607836.980759392,0.0,24219.53989062801,633025.4071095468,0.0 
 07/23  17:00:00,244072.75646705893,945227.220499701,0.0,128703.7512965007,0.0,1641060.8353068577,0.0,25791.995828401872,632975.4312903208,0.0 
 07/23  18:00:00,244072.75646705893,945227.220499701,0.0,126877.30760613577,0.0,1324388.721308652,0.0,21783.77279283445,632869.7789096333,0.0 
 07/23  19:00:00,244072.75646705893,945227.220499701,0.0,116785.26364231949,0.0,760070.48957984,0.0,13134.449866133093,632735.6885293206,0.0 
 07/23  20:00:00,244072.75646705893,945227.220499701,517819.77295707946,111004.12329131158,0.0,455436.61354155943,0.0,8218.356201576687,632652.0469196746,0.0 
 07/23  21:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,368991.2759236659,0.0,6963.683349079404,632614.8973590338,0.0 
 07/23  22:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,286089.13437320397,0.0,5672.7002573459185,632579.5219463308,0.0 
 07/23  23:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,219745.66599288047,0.0,4569.837121403679,632555.2629342974,0.0 
 07/23  24:00:00,244072.75646705893,945227.220499701,0.0,110785.63290393612,0.0,178861.80196959284,0.0,3858.0193434009525,632540.2379712214,0.0 
 07/24  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,137478.9539465044,0.0,3055.935118087891,632524.922448948,0.0 
 07/24  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,92337.07198517326,0.0,2106.1253733857566,632505.1949026844,0.0 
 07/24  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,52591.90947738114,0.0,1226.2228010910078,632486.0604855795,0.0 
 07/24  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,11315.304634322583,0.0,266.96433170209593,421646.54975572135,0.0 
 07/24  05:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,4256.707548614045,0.0,100.77916103040259,316233.18335491256,0.0 
 07/24  06:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,26640.68597358636,0.0,634.3572294295162,632478.9534564677,0.0 
 07/24  07:00:00,488145.51293411787,1260302.960666268,834265.1897641836,110785.63290393612,4536013.756800668,48777.10107414817,0.0,1172.6864146788646,632494.4934742277,0.0 
 07/24  08:00:00,1464436.5388023537,1260302.960666268,345213.1819713863,110785.63290393612,6150.511874416338,151959.62541306464,0.0,3620.5088450315816,632547.9419251052,0.0 
 07/24  09:00:00,4393309.616407061,2835681.661499103,0.0,128494.01174780159,0.0,637447.2679678224,0.0,13401.27174662863,632639.2635801233,0.0 
 07/24  10:00:00,4393309.616407061,2835681.661499103,0.0,151959.77881843515,0.0,1555145.735380258,0.0,28035.910418314383,632804.8413003199,0.0 
 07/24  11:00:00,4393309.616407061,2835681.661499103,0.0,168167.45049039816,0.0,2349825.9885992403,0.0,40008.10664573774,632987.0409618068,0.0 
 07/24  12:00:00,4393309.616407061,2835681.661499103,0.0,185372.07603538103,0.0,2493508.2946205814,0.0,52319.08059049928,633068.4129265107,0.0 
 07/24  13:00:00,4393309.616407061,2520605.921332536,0.0,195403.50652433143,0.0,2493508.2946205814,0.0,62875.923929923854,633122.5272742214,0.0 
 07/24  14:00:00,4393309.616407061,2835681.661499103,0.0,257902.17749808467,0.0,2518183.847313172,0.0,80666.24397559842,633142.0607218411,0.0 
 07/24  15:00:00,4393309.616407061,2835681.661499103,0.0,323288.9225846415,0.0,2568110.7358486503,0.0,88047.43275212351,633114.2479836802,0.0 
 07/24  16:00:00,4393309.616407061,2835681.661499103,0.0,382755.5200976135,0.0,2561612.9678322934,0.0,90111.1259252147,633068.442638941,0.0 
 07/24  17:00:00,4393309.616407061,2835681.661499103,0.0,405090.16537522525,0.0,2498406.337052508,0.0,81767.494350649,632989.2670202975,0.0 
 07/24  18:00:00,3417018.5905388244,2520605.921332536,0.0,317182.28219176445,0.0,2493508.2946205814,0.0,58127.71416869359,632893.0486988762,0.0 
 07/24  19:00:00,2440727.5646705893,1890454.440999402,0.0,210466.63576345178,0.0,1618955.7404921863,0.0,32158.812796469145,632707.8356854398,0.0 
 07/24  20:00:00,2440727.5646705893,1890454.440999402,0.0,151092.98344845307,0.0,721889.4329222622,0.0,15359.728714276755,632585.6097288043,0.0 
 07/24  21:00:00,1464436.5388023537,1575378.7008328347,0.0,116100.57027479958,0.0,226144.50433839037,0.0,5005.710857861318,632532.6006713894,0.0 
 07/24  22:00:00,1464436.5388023537,1575378.7008328347,1035639.5459141589,112994.39089826704,0.0,107247.79486253751,0.0,2466.1532016801384,632494.058632732,0.0 
 07/24  23:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,62050.27444238389,0.0,1469.7103546945518,632479.6619619845,0.0 
 07/24  24:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,60784.341222832496,0.0,1469.691439738272,632479.583819992,0.0 
 07/25  01:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,59744.65829249695,0.0,1469.6759065432752,632479.5450176791,0.0 
 07/25  02:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,45738.341918913124,0.0,1140.4381637861563,632475.0764610835,0.0 
 07/25  03:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,22139.725525656202,0.0,557.223201507874,632466.9457670056,0.0 
 07/25  04:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,2036.729854711953,0.0,51.45490350225433,210820.48806566183,0.0 
 07/25  05:00:00,244072.75646705893,1260302.960666268,0.0,110785.63290393612,0.0,35715.258922807036,0.0,905.9914787487551,632472.3917529401,0.0 
 07/25  06:00:00,488145.51293411787,1260302.960666268,0.0,110785.63290393612,0.0,112592.85447791008,0.0,2849.6295899198844,632512.1120177263,0.0 
 07/25  07:00:00,488145.51293411787,1260302.960666268,724947.6821399112,110785.63290393612,2033432.5819890331,182744.09708960203,0.0,4461.341107257681,632548.6186767488,0.0 
 07/25  08:00:00,1464436.5388023537,1260302.960666268,0.0,110785.63290393612,0.0,289013.68467265845,0.0,6508.398506460439,632604.9465874897,0.0 
 07/25  09:00:00,4393309.616407061,2835681.661499103,57535.53032856438,136484.28025557252,0.0,1117520.6256805381,0.0,21133.835220336277,632740.7239470942,0.0 
 07/25  10:00:00,4393309.616407061,2835681.661499103,0.0,160916.2704081679,0.0,2161878.7108299336,0.0,36434.602732553154,632953.1867055611,0.0 
 07/25  11:00:00,4393309.616407061,2835681.661499103,0.0,182403.8940610979,0.0,2493508.2946205814,0.0,50680.541585644976,633089.97430268,0.0 
 07/25  12:00:00,4393309.616407061,2835681.661499103,0.0,204305.99290392187,0.0,2493508.2946205814,0.0,65256.420263781845,633165.7170917889,0.0 
 07/25  13:00:00,4393309.616407061,2520605.921332536,0.0,218445.0260727581,0.0,2564705.9530799147,0.0,78441.71624193857,633264.7643732112,0.0 
 07/25  14:00:00,4393309.616407061,2835681.661499103,0.0,293729.44938596676,0.0,2796601.8362684553,0.0,99848.39752850308,633343.4401391007,0.0 
 07/25  15:00:00,4393309.616407061,2835681.661499103,0.0,370381.42185761593,0.0,2848849.929867332,0.0,108466.2735380402,633288.805834239,0.0 
 07/25  16:00:00,4393309.616407061,2835681.661499103,0.0,437894.19986275915,0.0,2819782.5506220134,0.0,110634.10056465966,633206.6233599612,0.0 
 07/25  17:00:00,4393309.616407061,2835681.661499103,0.0,462945.46134958253,0.0,2622642.3719063587,0.0,97534.85174351551,633074.2313999459,0.0 
 07/25  18:00:00,3417018.5905388244,2520605.921332536,0.0,368282.5562897411,0.0,2493508.2946205814,0.0,65731.0132323893,632914.9014563516,0.0 
 07/25  19:00:00,2440727.5646705893,1890454.440999402,0.0,240406.5735956483,0.0,1625567.0815020665,0.0,32248.032040091093,632705.1849220532,0.0 
 07/25  20:00:00,2440727.5646705893,1890454.440999402,0.0,161301.61883572335,0.0,607785.6707255088,0.0,13240.114138932171,632569.9441117516,0.0 
 07/25  21:00:00,1464436.5388023537,1575378.7008328347,0.0,119039.9207892261,0.0,195852.38458954834,0.0,4393.864064277952,632533.3725325197,0.0 
 07/25  22:00:00,1464436.5388023537,1575378.7008328347,690426.3639427726,112737.1079986426,0.0,87574.4332135596,0.0,2011.5992924508257,632508.8103452526,0.0 
